0.30000001	1.487793	0
0.30100001	1.4875125	0
0.30200001	1.4872353	0
0.30300001	1.4869612	0
0.30400001	1.4866902	0
0.30500001	1.4864223	0
0.30600001	1.4861574	0
0.30700001	1.4858954	0
0.30800001	1.4856363	0
0.30900001	1.4853802	0
0.31000001	1.4851268	0
0.31100001	1.4848762	0
0.31200001	1.4846284	0
0.31300001	1.4843832	0
0.31400001	1.4841408	0
0.31500001	1.4839009	0
0.31600001	1.4836636	0
0.31700001	1.4834288	0
0.31800001	1.4831966	0
0.31900001	1.4829668	0
0.32000001	1.4827394	0
0.32100001	1.4825144	0
0.32200001	1.4822918	0
0.32300001	1.4820715	0
0.32400001	1.4818535	0
0.32500001	1.4816378	0
0.32600001	1.4814242	0
0.32700001	1.4812129	0
0.32800001	1.4810037	0
0.32900001	1.4807967	0
0.33000001	1.4805917	0
0.33100001	1.4803888	0
0.33200001	1.480188	0
0.33300001	1.4799891	0
0.33400001	1.4797923	0
0.33500001	1.4795974	0
0.33600001	1.4794044	0
0.33700001	1.4792134	0
0.33800001	1.4790242	0
0.33900001	1.4788369	0
0.34000001	1.4786513	0
0.34100001	1.4784676	0
0.34200001	1.4782857	0
0.34300001	1.4781055	0
0.34400001	1.4779271	0
0.34500001	1.4777503	0
0.34600001	1.4775753	0
0.34700001	1.4774019	0
0.34800001	1.4772301	0
0.34900001	1.47706	0
0.35000001	1.4768914	0
0.35100001	1.4767244	0
0.35200001	1.476559	0
0.35300001	1.4763951	0
0.35400001	1.4762327	0
0.35500001	1.4760719	0
0.35600001	1.4759125	0
0.35700001	1.4757545	0
0.35800001	1.475598	0
0.35900001	1.4754429	0
0.36000001	1.4752892	0
0.36100001	1.4751369	0
0.36200001	1.474986	0
0.36300001	1.4748364	0
0.36400001	1.4746882	0
0.36500001	1.4745412	0
0.36600001	1.4743956	0
0.36700001	1.4742513	0
0.36800001	1.4741082	0
0.36900001	1.4739664	0
0.37000001	1.4738258	0
0.37100001	1.4736864	0
0.37200001	1.4735482	0
0.37300001	1.4734113	0
0.37400001	1.4732755	0
0.37500001	1.4731408	0
0.37600001	1.4730074	0
0.37700001	1.472875	0
0.37800002	1.4727438	0
0.37900002	1.4726137	0
0.38000002	1.4724847	0
0.38100002	1.4723568	0
0.38200002	1.4722299	0
0.38300002	1.4721041	0
0.38400002	1.4719794	0
0.38500002	1.4718556	0
0.38600002	1.4717329	0
0.38700002	1.4716113	0
0.38800002	1.4714906	0
0.38900002	1.4713709	0
0.39000002	1.4712521	0
0.39100002	1.4711344	0
0.39200002	1.4710176	0
0.39300002	1.4709017	0
0.39400002	1.4707868	0
0.39500002	1.4706727	0
0.39600002	1.4705596	0
0.39700002	1.4704474	0
0.39800002	1.4703361	0
0.39900002	1.4702257	0
0.40000002	1.4701161	0
0.40100002	1.4700074	0
0.40200002	1.4698996	0
0.40300002	1.4697925	0
0.40400002	1.4696864	0
0.40500002	1.469581	0
0.40600002	1.4694765	0
0.40700002	1.4693727	0
0.40800002	1.4692698	0
0.40900002	1.4691677	0
0.41000002	1.4690663	0
0.41100002	1.4689657	0
0.41200002	1.4688658	0
0.41300002	1.4687668	0
0.41400002	1.4686684	0
0.41500002	1.4685708	0
0.41600002	1.468474	0
0.41700002	1.4683778	0
0.41800002	1.4682824	0
0.41900002	1.4681877	0
0.42000002	1.4680937	0
0.42100002	1.4680004	0
0.42200002	1.4679077	0
0.42300002	1.4678158	0
0.42400002	1.4677245	0
0.42500002	1.4676338	0
0.42600002	1.4675439	0
0.42700002	1.4674546	0
0.42800002	1.4673659	0
0.42900002	1.4672779	0
0.43000002	1.4671905	0
0.43100002	1.4671037	0
0.43200002	1.4670175	0
0.43300002	1.466932	0
0.43400002	1.4668471	0
0.43500002	1.4667627	0
0.43600002	1.466679	0
0.43700002	1.4665958	0
0.43800002	1.4665132	0
0.43900002	1.4664312	0
0.44000002	1.4663498	0
0.44100002	1.4662689	0
0.44200002	1.4661886	0
0.44300002	1.4661089	0
0.44400002	1.4660297	0
0.44500002	1.465951	0
0.44600002	1.4658729	0
0.44700002	1.4657953	0
0.44800002	1.4657182	0
0.44900002	1.4656417	0
0.45000002	1.4655657	0
0.45100002	1.4654901	0
0.45200002	1.4654151	0
0.45300002	1.4653406	0
0.45400002	1.4652666	0
0.45500002	1.4651931	0
0.45600002	1.4651201	0
0.45700002	1.4650475	0
0.45800002	1.4649754	0
0.45900002	1.4649038	0
0.46000002	1.4648327	0
0.46100002	1.464762	0
0.46200002	1.4646918	0
0.46300002	1.4646221	0
0.46400002	1.4645528	0
0.46500002	1.464484	0
0.46600002	1.4644155	0
0.46700002	1.4643476	0
0.46800002	1.46428	0
0.46900002	1.4642129	0
0.47000002	1.4641463	0
0.47100002	1.46408	0
0.47200002	1.4640142	0
0.47300002	1.4639488	0
0.47400002	1.4638838	0
0.47500002	1.4638192	0
0.47600002	1.463755	0
0.47700002	1.4636912	0
0.47800002	1.4636278	0
0.47900002	1.4635648	0
0.48000002	1.4635022	0
0.48100002	1.4634399	0
0.48200002	1.4633781	0
0.48300002	1.4633166	0
0.48400002	1.4632555	0
0.48500002	1.4631948	0
0.48600002	1.4631345	0
0.48700002	1.4630745	0
0.48800002	1.4630148	0
0.48900002	1.4629556	0
0.49000002	1.4628967	0
0.49100002	1.4628381	0
0.49200002	1.4627799	0
0.49300002	1.462722	0
0.49400002	1.4626645	0
0.49500002	1.4626074	0
0.49600002	1.4625505	0
0.49700002	1.462494	0
0.49800002	1.4624378	0
0.49900002	1.462382	0
0.50000002	1.4623265	0
0.50100002	1.4622713	0
0.50200002	1.4622164	0
0.50300002	1.4621618	0
0.50400002	1.4621076	0
0.50500002	1.4620537	0
0.50600002	1.4620001	0
0.50700002	1.4619467	0
0.50800002	1.4618937	0
0.50900002	1.461841	0
0.51000002	1.4617886	0
0.51100002	1.4617365	0
0.51200002	1.4616847	0
0.51300002	1.4616331	0
0.51400002	1.4615819	0
0.51500002	1.461531	0
0.51600002	1.4614803	0
0.51700002	1.4614299	0
0.51800002	1.4613798	0
0.51900002	1.46133	0
0.52000002	1.4612804	0
0.52100002	1.4612311	0
0.52200002	1.4611821	0
0.52300002	1.4611334	0
0.52400002	1.4610849	0
0.52500002	1.4610367	0
0.52600002	1.4609887	0
0.52700002	1.460941	0
0.52800002	1.4608936	0
0.52900002	1.4608464	0
0.53000002	1.4607994	0
0.53100002	1.4607528	0
0.53200002	1.4607063	0
0.53300002	1.4606601	0
0.53400002	1.4606142	0
0.53500002	1.4605685	0
0.53600002	1.4605231	0
0.53700002	1.4604778	0
0.53800002	1.4604329	0
0.53900002	1.4603881	0
0.54000002	1.4603436	0
0.54100002	1.4602993	0
0.54200002	1.4602553	0
0.54300002	1.4602114	0
0.54400002	1.4601678	0
