0.3650	1.580330913736         0.000000e+00
0.3812	1.577013375208         0.000000e+00
0.3974	1.574141466485         0.000000e+00
0.4136	1.571635099728         0.000000e+00
0.4299	1.569431829485         0.000000e+00
0.4461	1.567482273770         0.000000e+00
0.4623	1.565746893293         0.000000e+00
0.4785	1.564193678824         0.000000e+00
0.4947	1.562796460337         0.000000e+00
0.5109	1.561533650826         0.000000e+00
0.5271	1.560387299621         0.000000e+00
0.5433	1.559342369749         0.000000e+00
0.5596	1.558386179874         0.000000e+00
0.5758	1.557507968773         0.000000e+00
0.5920	1.556698552141         0.000000e+00
0.6082	1.555950049760         0.000000e+00
0.6244	1.555255666817         0.000000e+00
0.6406	1.554609517304         0.000000e+00
0.6568	1.554006480401         0.000000e+00
0.6730	1.553442082912         0.000000e+00
0.6893	1.552912402438         0.000000e+00
0.7055	1.552413987182         0.000000e+00
0.7217	1.551943789160         0.000000e+00
0.7379	1.551499108310         0.000000e+00
0.7541	1.551077545486         0.000000e+00
0.7703	1.550676962749         0.000000e+00
0.7865	1.550295449684         0.000000e+00
0.8028	1.549931294714         0.000000e+00
0.8190	1.549582960566         0.000000e+00
0.8352	1.549249063221         0.000000e+00
0.8514	1.548928353790         0.000000e+00
0.8676	1.548619702854         0.000000e+00
0.8838	1.548322086892         0.000000e+00
0.9000	1.548034576479         0.000000e+00
0.9162	1.547756326006         0.000000e+00
0.9325	1.547486564685         0.000000e+00
0.9487	1.547224588667         0.000000e+00
0.9649	1.546969754120         0.000000e+00
0.9811	1.546721471121         0.000000e+00
0.9973	1.546479198275         0.000000e+00
1.0135	1.546242437942         0.000000e+00
1.0297	1.546010732014         0.000000e+00
1.0460	1.545783658153         0.000000e+00
1.0622	1.545560826444         0.000000e+00
1.0784	1.545341876412         0.000000e+00
1.0946	1.545126474347         0.000000e+00
1.1108	1.544914310918         0.000000e+00
1.1270	1.544705099023         0.000000e+00
1.1432	1.544498571863         0.000000e+00
1.1594	1.544294481207         0.000000e+00
1.1757	1.544092595825         0.000000e+00
1.1919	1.543892700075         0.000000e+00
1.2081	1.543694592626         0.000000e+00
1.2243	1.543498085296         0.000000e+00
1.2405	1.543303002009         0.000000e+00
1.2567	1.543109177833         0.000000e+00
1.2729	1.542916458117         0.000000e+00
1.2891	1.542724697701         0.000000e+00
1.3054	1.542533760192         0.000000e+00
1.3216	1.542343517311         0.000000e+00
1.3378	1.542153848288         0.000000e+00
1.3540	1.541964639312         0.000000e+00
1.3702	1.541775783029         0.000000e+00
1.3864	1.541587178079         0.000000e+00
1.4026	1.541398728667         0.000000e+00
1.4189	1.541210344182         0.000000e+00
1.4351	1.541021938827         0.000000e+00
1.4513	1.540833431297         0.000000e+00
1.4675	1.540644744469         0.000000e+00
1.4837	1.540455805123         0.000000e+00
1.4999	1.540266543680         0.000000e+00
1.5161	1.540076893965         0.000000e+00
1.5323	1.539886792979         0.000000e+00
1.5486	1.539696180700         0.000000e+00
1.5648	1.539504999886         0.000000e+00
1.5810	1.539313195902         0.000000e+00
1.5972	1.539120716552         0.000000e+00
1.6134	1.538927511929         0.000000e+00
1.6296	1.538733534271         0.000000e+00
1.6458	1.538538737830         0.000000e+00
1.6621	1.538343078747         0.000000e+00
1.6783	1.538146514937         0.000000e+00
1.6945	1.537949005985         0.000000e+00
1.7107	1.537750513042         0.000000e+00
1.7269	1.537550998734         0.000000e+00
1.7431	1.537350427072         0.000000e+00
1.7593	1.537148763373         0.000000e+00
1.7755	1.536945974182         0.000000e+00
1.7918	1.536742027199         0.000000e+00
1.8080	1.536536891215         0.000000e+00
1.8242	1.536330536046         0.000000e+00
1.8404	1.536122932475         0.000000e+00
1.8566	1.535914052195         0.000000e+00
1.8728	1.535703867758         0.000000e+00
1.8890	1.535492352528         0.000000e+00
1.9052	1.535279480628         0.000000e+00
1.9215	1.535065226903         0.000000e+00
1.9377	1.534849566878         0.000000e+00
1.9539	1.534632476713         0.000000e+00
1.9701	1.534413933177         0.000000e+00
