0.3650	1.284944714332         0.000000e+00
0.3866	1.283519584235         0.000000e+00
0.4081	1.282331937686         0.000000e+00
0.4297	1.281330992461         0.000000e+00
0.4513	1.280479030891         0.000000e+00
0.4728	1.279747517274         0.000000e+00
0.4944	1.279114511474         0.000000e+00
0.5160	1.278562902348         0.000000e+00
0.5375	1.278079174430         0.000000e+00
0.5591	1.277652530102         0.000000e+00
0.5807	1.277274253925         0.000000e+00
0.6022	1.276937245149         0.000000e+00
0.6238	1.276635669089         0.000000e+00
0.6454	1.276364693814         0.000000e+00
0.6669	1.276120288964         0.000000e+00
0.6885	1.275899070398         0.000000e+00
0.7101	1.275698179055         0.000000e+00
0.7316	1.275515185634         0.000000e+00
0.7532	1.275348014967         0.000000e+00
0.7747	1.275194885547         0.000000e+00
0.7963	1.275054260815         0.000000e+00
0.8179	1.274924809664         0.000000e+00
0.8394	1.274805374205         0.000000e+00
0.8610	1.274694943303         0.000000e+00
0.8826	1.274592630732         0.000000e+00
0.9041	1.274497657042         0.000000e+00
0.9257	1.274409334436         0.000000e+00
0.9473	1.274327054093         0.000000e+00
0.9688	1.274250275501         0.000000e+00
0.9904	1.274178517435         0.000000e+00
1.0120	1.274111350299         0.000000e+00
1.0335	1.274048389603         0.000000e+00
1.0551	1.273989290382         0.000000e+00
1.0767	1.273933742407         0.000000e+00
1.0982	1.273881466062         0.000000e+00
1.1198	1.273832208779         0.000000e+00
1.1414	1.273785741954         0.000000e+00
1.1629	1.273741858259         0.000000e+00
1.1845	1.273700369312         0.000000e+00
1.2061	1.273661103627         0.000000e+00
1.2276	1.273623904824         0.000000e+00
1.2492	1.273588630061         0.000000e+00
1.2708	1.273555148646         0.000000e+00
1.2923	1.273523340817         0.000000e+00
1.3139	1.273493096660         0.000000e+00
1.3355	1.273464315153         0.000000e+00
1.3570	1.273436903316         0.000000e+00
1.3786	1.273410775448         0.000000e+00
1.4002	1.273385852461         0.000000e+00
1.4217	1.273362061271         0.000000e+00
1.4433	1.273339334258         0.000000e+00
1.4648	1.273317608786         0.000000e+00
1.4864	1.273296826765         0.000000e+00
1.5080	1.273276934261         0.000000e+00
1.5295	1.273257881145         0.000000e+00
1.5511	1.273239620774         0.000000e+00
1.5727	1.273222109702         0.000000e+00
1.5942	1.273205307424         0.000000e+00
1.6158	1.273189176138         0.000000e+00
1.6374	1.273173680531         0.000000e+00
1.6589	1.273158787584         0.000000e+00
1.6805	1.273144466398         0.000000e+00
1.7021	1.273130688029         0.000000e+00
1.7236	1.273117425346         0.000000e+00
1.7452	1.273104652890         0.000000e+00
1.7668	1.273092346758         0.000000e+00
1.7883	1.273080484485         0.000000e+00
1.8099	1.273069044946         0.000000e+00
1.8315	1.273058008257         0.000000e+00
1.8530	1.273047355692         0.000000e+00
1.8746	1.273037069600         0.000000e+00
1.8962	1.273027133332         0.000000e+00
1.9177	1.273017531177         0.000000e+00
1.9393	1.273008248294         0.000000e+00
1.9609	1.272999270660         0.000000e+00
1.9824	1.272990585012         0.000000e+00
2.0040	1.272982178800         0.000000e+00
2.0256	1.272974040143         0.000000e+00
2.0471	1.272966157783         0.000000e+00
2.0687	1.272958521049         0.000000e+00
2.0903	1.272951119821         0.000000e+00
2.1118	1.272943944494         0.000000e+00
2.1334	1.272936985947         0.000000e+00
2.1549	1.272930235517         0.000000e+00
2.1765	1.272923684968         0.000000e+00
2.1981	1.272917326467         0.000000e+00
2.2196	1.272911152563         0.000000e+00
2.2412	1.272905156162         0.000000e+00
2.2628	1.272899330507         0.000000e+00
2.2843	1.272893669160         0.000000e+00
2.3059	1.272888165984         0.000000e+00
2.3275	1.272882815125         0.000000e+00
2.3490	1.272877610999         0.000000e+00
2.3706	1.272872548273         0.000000e+00
2.3922	1.272867621857         0.000000e+00
2.4137	1.272862826886         0.000000e+00
2.4353	1.272858158711         0.000000e+00
2.4569	1.272853612886         0.000000e+00
2.4784	1.272849185158         0.000000e+00
2.5000	1.272844871459         0.000000e+00
