0.3000	1.458858977673         3.725772e-06
0.3222	1.455108423858         1.005716e-06
0.3444	1.452111119377         2.058021e-07
0.3667	1.449674782825         3.916623e-08
0.3889	1.447665080657         1.274879e-08
0.4111	1.445985746660         1.493763e-08
0.4333	1.444566268276         1.497535e-08
0.4556	1.443354002924         1.170005e-08
0.4778	1.442308984371         1.142325e-08
0.5000	1.441400415008         1.195456e-08
0.5222	1.440604244212         8.782444e-09
0.5444	1.439901463609         5.298579e-09
0.5667	1.439276885886         4.511646e-09
0.5889	1.438718256112         4.688574e-09
0.6111	1.438215595746         5.947385e-09
0.6333	1.437760712068         8.406852e-09
0.6556	1.437346826937         1.044394e-08
0.6778	1.436968292740         1.079797e-08
0.7000	1.436620372865         1.115200e-08
0.7222	1.436299070440         1.278590e-08
0.7444	1.436000993555         1.449886e-08
0.7667	1.435723248352         1.629090e-08
0.7889	1.435463353549         1.816205e-08
0.8111	1.435219171646         2.011233e-08
0.8333	1.434988853164         2.214178e-08
0.8556	1.434770791182         2.425041e-08
0.8778	1.434563584042         2.643825e-08
0.9000	1.434366004586         2.870534e-08
0.9222	1.434176974655         2.941411e-08
0.9444	1.433995543830         3.012289e-08
0.9667	1.433820871644         3.083166e-08
0.9889	1.433652212616         3.154043e-08
1.0111	1.433488903613         3.224921e-08
1.0333	1.433330353136         3.295798e-08
1.0556	1.433176032202         3.366676e-08
1.0778	1.433025466544         3.437553e-08
1.1000	1.432878229934         3.508430e-08
1.1222	1.432733938438         3.579308e-08
1.1444	1.432592245449         3.650185e-08
1.1667	1.432452837402         3.721062e-08
1.1889	1.432315430038         3.791940e-08
1.2111	1.432179765161         3.862817e-08
1.2333	1.432045607808         3.933695e-08
1.2556	1.431912743761         4.004572e-08
1.2778	1.431780977379         4.075449e-08
1.3000	1.431650129674         4.146327e-08
1.3222	1.431520036629         4.217204e-08
1.3444	1.431390547705         4.288081e-08
1.3667	1.431261524517         4.358959e-08
1.3889	1.431132839663         4.429836e-08
1.4111	1.431004375683         4.500714e-08
1.4333	1.430876024124         4.571591e-08
1.4556	1.430747684718         4.642468e-08
1.4778	1.430619264635         4.713346e-08
1.5000	1.430490677819         4.784223e-08
1.5222	1.430361844394         4.855101e-08
1.5444	1.430232690123         4.925978e-08
1.5667	1.430103145931         4.996855e-08
1.5889	1.429973147466         5.067733e-08
1.6111	1.429842634704         5.174367e-08
1.6333	1.429711551600         5.318241e-08
1.6556	1.429579845758         5.464092e-08
1.6778	1.429447468143         5.611919e-08
1.7000	1.429314372814         5.761725e-08
1.7222	1.429180516685         5.913507e-08
1.7444	1.429045859302         6.067268e-08
1.7667	1.428910362644         6.223006e-08
1.7889	1.428773990940         6.380722e-08
1.8111	1.428636710501         6.540416e-08
1.8333	1.428498489566         6.702089e-08
1.8556	1.428359298167         6.865740e-08
1.8778	1.428219107993         7.031369e-08
1.9000	1.428077892277         7.198978e-08
1.9222	1.427935625686         7.368565e-08
1.9444	1.427792284220         7.540132e-08
1.9667	1.427647845122         7.713678e-08
1.9889	1.427502286793         7.889203e-08
2.0111	1.427355588711         8.066708e-08
2.0333	1.427207731365         8.246193e-08
2.0556	1.427058696181         8.427657e-08
2.0778	1.426908465464         8.611102e-08
2.1000	1.426757022343         8.796527e-08
2.1222	1.426604350712         8.983933e-08
2.1444	1.426450435186         9.173319e-08
2.1667	1.426295261055         9.364686e-08
2.1889	1.426138814237         9.558034e-08
2.2111	1.425981081245         9.753363e-08
2.2333	1.425822049147         9.950673e-08
2.2556	1.425661705530         1.014997e-07
2.2778	1.425500038471         1.035124e-07
2.3000	1.425337036509         1.055449e-07
2.3222	1.425172688611         1.075973e-07
2.3444	1.425006984155         1.096695e-07
2.3667	1.424839912895         1.117615e-07
2.3889	1.424671464950         1.138734e-07
2.4111	1.424501630774         1.304880e-07
2.4333	1.424330401140         1.620415e-07
2.4556	1.424157767121         1.941975e-07
2.4778	1.423983720073         2.269574e-07
2.5000	1.423808251617         2.603226e-07
