0.3340	1.633952043683         0.000000e+00
0.3571	1.622491434023         0.000000e+00
0.3803	1.613818011027         0.000000e+00
0.4034	1.607023220909         0.000000e+00
0.4266	1.601561993093         0.000000e+00
0.4497	1.597083835137         0.000000e+00
0.4728	1.593351594803         0.000000e+00
0.4960	1.590198429239         0.000000e+00
0.5191	1.587503281893         0.000000e+00
0.5423	1.585176085127         0.000000e+00
0.5654	1.583148413538         0.000000e+00
0.5886	1.581367355343         0.000000e+00
0.6117	1.579791366819         0.000000e+00
0.6348	1.578387393379         0.000000e+00
0.6580	1.577128824621         0.000000e+00
0.6811	1.575994013048         5.724352e-10
0.7043	1.574965182472         1.240452e-09
0.7274	1.574027611250         1.951169e-09
0.7505	1.573169012811         2.704594e-09
0.7737	1.572379060018         3.500734e-09
0.7968	1.571649015919         4.339597e-09
0.8200	1.570971444183         5.221189e-09
0.8431	1.570339979924         6.145519e-09
0.8663	1.569749146769         7.112593e-09
0.8894	1.569194209698         8.122420e-09
0.9125	1.568671055797         9.175006e-09
0.9357	1.568176096971         1.027036e-08
0.9588	1.567706190081         1.140849e-08
0.9820	1.567258570990         1.258940e-08
1.0051	1.566830799791         1.381310e-08
1.0282	1.566420715097         1.507959e-08
1.0514	1.566026395693         1.638889e-08
1.0745	1.565646128223         1.738408e-08
1.0977	1.565278379834         1.819036e-08
1.1208	1.564921774938         1.901487e-08
1.1439	1.564575075366         1.985762e-08
1.1671	1.564237163386         2.071860e-08
1.1902	1.563907027094         2.159781e-08
1.2134	1.563583747814         2.249527e-08
1.2365	1.563266489201         2.341096e-08
1.2597	1.562954487770         2.434489e-08
1.2828	1.562647044661         2.529707e-08
1.3059	1.562343518431         2.626749e-08
1.3291	1.562043318757         2.725615e-08
1.3522	1.561745900896         2.826306e-08
1.3754	1.561450760805         2.928821e-08
1.3985	1.561157430842         3.033162e-08
1.4216	1.560865475953         3.139327e-08
1.4448	1.560574490287         3.247318e-08
1.4679	1.560284094193         3.357133e-08
1.4911	1.559993931536         3.468774e-08
1.5142	1.559703667300         3.582241e-08
1.5374	1.559412985441         3.740066e-08
1.5605	1.559121586956         3.977439e-08
1.5836	1.558829188153         4.220210e-08
1.6068	1.558535519076         4.468379e-08
1.6299	1.558240322097         4.721948e-08
1.6531	1.557943350628         4.980918e-08
1.6762	1.557644367951         5.245290e-08
1.6993	1.557343146158         5.515065e-08
1.7225	1.557039465178         5.790244e-08
1.7456	1.556733111888         6.070829e-08
1.7688	1.556423879292         6.356821e-08
1.7919	1.556111565770         6.648221e-08
1.8151	1.555795974381         6.945030e-08
1.8382	1.555476912220         7.247249e-08
1.8613	1.555154189813         7.554880e-08
1.8845	1.554827620563         7.867924e-08
1.9076	1.554497020221         8.186382e-08
1.9308	1.554162206396         8.510254e-08
1.9539	1.553822998091         8.839543e-08
1.9770	1.553479215259         9.174250e-08
2.0002	1.553130678389         9.514375e-08
2.0233	1.552777208104         9.859920e-08
2.0465	1.552418624779         1.021089e-07
2.0696	1.552054748170         1.056727e-07
2.0927	1.551685397061         1.092909e-07
2.1159	1.551310388911         1.129632e-07
2.1390	1.550929539523         1.166898e-07
2.1622	1.550542662706         1.204707e-07
2.1853	1.550149569952         1.243059e-07
2.2085	1.549750070110         1.281954e-07
2.2316	1.549343969067         1.321392e-07
2.2547	1.548931069427         1.361373e-07
2.2779	1.548511170190         1.401897e-07
2.3010	1.548084066432         1.442964e-07
2.3242	1.547649548974         1.484576e-07
2.3473	1.547207404060         1.683696e-07
2.3704	1.546757413015         1.892601e-07
2.3936	1.546299351910         2.105460e-07
2.4167	1.545832991207         2.322278e-07
2.4399	1.545358095405         2.543061e-07
2.4630	1.544874422669         2.767816e-07
2.4862	1.544381724455         2.996548e-07
2.5093	1.543879745110         3.229264e-07
2.5324	1.543368221475         3.465970e-07
2.5556	1.542846882455         3.706673e-07
2.5787	1.542315448587         3.951378e-07
2.6019	1.541773631578         4.182957e-07
2.6250	1.541221133835         4.220161e-07
