0.3600	1.450500902973         0.000000e+00
0.3796	1.448599799613         0.000000e+00
0.3992	1.446986770850         0.000000e+00
0.4188	1.445604614317         0.000000e+00
0.4384	1.444409757996         0.000000e+00
0.4580	1.443368503557         0.000000e+00
0.4776	1.442454434202         0.000000e+00
0.4972	1.441646589167         0.000000e+00
0.5168	1.440928154577         0.000000e+00
0.5364	1.440285509166         0.000000e+00
0.5560	1.439707518391         0.000000e+00
0.5756	1.439185005273         0.000000e+00
0.5952	1.438710348861         0.000000e+00
0.6147	1.438277176151         0.000000e+00
0.6343	1.437880123264         0.000000e+00
0.6539	1.437514648558         0.000000e+00
0.6735	1.437176885110         0.000000e+00
0.6931	1.436863523313         0.000000e+00
0.7127	1.436571716742         0.000000e+00
0.7323	1.436299006131         0.000000e+00
0.7519	1.436043257580         0.000000e+00
0.7715	1.435802612019         0.000000e+00
0.7911	1.435575443618         0.000000e+00
0.8107	1.435360325398         0.000000e+00
0.8303	1.435156000624         0.000000e+00
0.8499	1.434961358908         0.000000e+00
0.8695	1.434775416146         0.000000e+00
0.8891	1.434597297598         0.000000e+00
0.9087	1.434426223568         0.000000e+00
0.9283	1.434261497227         0.000000e+00
0.9479	1.434102494220         0.000000e+00
0.9675	1.433948653774         0.000000e+00
0.9871	1.433799471046         0.000000e+00
1.0067	1.433654490535         0.000000e+00
1.0263	1.433513300379         0.000000e+00
1.0459	1.433375527409         0.000000e+00
1.0655	1.433240832848         0.000000e+00
1.0851	1.433108908554         0.000000e+00
1.1046	1.432979473736         0.000000e+00
1.1242	1.432852272081         0.000000e+00
1.1438	1.432727069213         0.000000e+00
1.1634	1.432603650468         0.000000e+00
1.1830	1.432481818923         0.000000e+00
1.2026	1.432361393648         0.000000e+00
1.2222	1.432242208163         0.000000e+00
1.2418	1.432124109062         0.000000e+00
1.2614	1.432006954786         0.000000e+00
1.2810	1.431890614531         0.000000e+00
1.3006	1.431774967271         0.000000e+00
1.3202	1.431659900883         0.000000e+00
1.3398	1.431545311363         0.000000e+00
1.3594	1.431431102115         0.000000e+00
1.3790	1.431317183324         0.000000e+00
1.3986	1.431203471377         0.000000e+00
1.4182	1.431089888350         0.000000e+00
1.4378	1.430976361536         0.000000e+00
1.4574	1.430862823028         0.000000e+00
1.4770	1.430749209327         0.000000e+00
1.4966	1.430635461001         0.000000e+00
1.5162	1.430521522365         0.000000e+00
1.5358	1.430407341190         0.000000e+00
1.5554	1.430292868443         0.000000e+00
1.5749	1.430178058046         0.000000e+00
1.5945	1.430062866656         0.000000e+00
1.6141	1.429947253464         0.000000e+00
1.6337	1.429831180014         0.000000e+00
1.6533	1.429714610030         0.000000e+00
1.6729	1.429597509264         0.000000e+00
1.6925	1.429479845353         0.000000e+00
1.7121	1.429361587688         0.000000e+00
1.7317	1.429242707295         0.000000e+00
1.7513	1.429123176722         0.000000e+00
1.7709	1.429002969937         0.000000e+00
1.7905	1.428882062237         0.000000e+00
1.8101	1.428760430153         0.000000e+00
1.8297	1.428638051378         0.000000e+00
1.8493	1.428514904685         0.000000e+00
1.8689	1.428390969863         0.000000e+00
1.8885	1.428266227649         0.000000e+00
1.9081	1.428140659669         0.000000e+00
1.9277	1.428014248386         0.000000e+00
1.9473	1.427886977042         0.000000e+00
1.9669	1.427758829617         0.000000e+00
1.9865	1.427629790779         0.000000e+00
2.0061	1.427499845847         0.000000e+00
2.0257	1.427368980746         0.000000e+00
2.0453	1.427237181978         0.000000e+00
2.0648	1.427104436584         0.000000e+00
2.0844	1.426970732113         0.000000e+00
2.1040	1.426836056591         0.000000e+00
2.1236	1.426700398499         0.000000e+00
2.1432	1.426563746740         0.000000e+00
2.1628	1.426426090620         0.000000e+00
2.1824	1.426287419822         0.000000e+00
2.2020	1.426147724386         0.000000e+00
2.2216	1.426006994692         0.000000e+00
2.2412	1.425865221436         0.000000e+00
2.2608	1.425722395614         0.000000e+00
2.2804	1.425578508508         0.000000e+00
2.3000	1.425433551667         0.000000e+00
