0.3340	0.999717452717         0.000000e+00
0.3541	0.999719195646         0.000000e+00
0.3742	0.999720640624         0.000000e+00
0.3943	0.999721852705         0.000000e+00
0.4144	0.999722879952         0.000000e+00
0.4346	0.999723758532         0.000000e+00
0.4547	0.999724516105         0.000000e+00
0.4748	0.999725174131         0.000000e+00
0.4949	0.999725749480         0.000000e+00
0.5150	0.999726255566         0.000000e+00
0.5351	0.999726703168         0.000000e+00
0.5552	0.999727101034         0.000000e+00
0.5753	0.999727456324         0.000000e+00
0.5954	0.999727774945         0.000000e+00
0.6156	0.999728061810         0.000000e+00
0.6357	0.999728321030         0.000000e+00
0.6558	0.999728556067         0.000000e+00
0.6759	0.999728769856         0.000000e+00
0.6960	0.999728964898         0.000000e+00
0.7161	0.999729143333         0.000000e+00
0.7362	0.999729307003         0.000000e+00
0.7563	0.999729457503         0.000000e+00
0.7764	0.999729596214         0.000000e+00
0.7966	0.999729724341         0.000000e+00
0.8167	0.999729842940         0.000000e+00
0.8368	0.999729952935         0.000000e+00
0.8569	0.999730055143         0.000000e+00
0.8770	0.999730150284         0.000000e+00
0.8971	0.999730238998         0.000000e+00
0.9172	0.999730321852         0.000000e+00
0.9373	0.999730399353         0.000000e+00
0.9574	0.999730471954         0.000000e+00
0.9776	0.999730540060         0.000000e+00
0.9977	0.999730604037         0.000000e+00
1.0178	0.999730664213         0.000000e+00
1.0379	0.999730720883         0.000000e+00
1.0580	0.999730774315         0.000000e+00
1.0781	0.999730824753         0.000000e+00
1.0982	0.999730872415         0.000000e+00
1.1183	0.999730917504         0.000000e+00
1.1384	0.999730960200         0.000000e+00
1.1586	0.999731000671         0.000000e+00
1.1787	0.999731039069         0.000000e+00
1.1988	0.999731075534         0.000000e+00
1.2189	0.999731110193         0.000000e+00
1.2390	0.999731143165         0.000000e+00
1.2591	0.999731174556         0.000000e+00
1.2792	0.999731204467         0.000000e+00
1.2993	0.999731232989         0.000000e+00
1.3194	0.999731260208         0.000000e+00
1.3396	0.999731286201         0.000000e+00
1.3597	0.999731311041         0.000000e+00
1.3798	0.999731334795         0.000000e+00
1.3999	0.999731357527         0.000000e+00
1.4200	0.999731379294         0.000000e+00
1.4401	0.999731400149         0.000000e+00
1.4602	0.999731420143         0.000000e+00
1.4803	0.999731439324         0.000000e+00
1.5004	0.999731457734         0.000000e+00
1.5206	0.999731475414         0.000000e+00
1.5407	0.999731492403         0.000000e+00
1.5608	0.999731508735         0.000000e+00
1.5809	0.999731524446         0.000000e+00
1.6010	0.999731539564         0.000000e+00
1.6211	0.999731554121         0.000000e+00
1.6412	0.999731568144         0.000000e+00
1.6613	0.999731581658         0.000000e+00
1.6814	0.999731594688         0.000000e+00
1.7016	0.999731607257         0.000000e+00
1.7217	0.999731619386         0.000000e+00
1.7418	0.999731631095         0.000000e+00
1.7619	0.999731642404         0.000000e+00
1.7820	0.999731653331         0.000000e+00
1.8021	0.999731663892         0.000000e+00
1.8222	0.999731674105         0.000000e+00
1.8423	0.999731683983         0.000000e+00
1.8624	0.999731693543         0.000000e+00
1.8826	0.999731702796         0.000000e+00
1.9027	0.999731711756         0.000000e+00
1.9228	0.999731720436         0.000000e+00
1.9429	0.999731728847         0.000000e+00
1.9630	0.999731736999         0.000000e+00
1.9831	0.999731744904         0.000000e+00
2.0032	0.999731752572         0.000000e+00
2.0233	0.999731760011         0.000000e+00
2.0434	0.999731767231         0.000000e+00
2.0636	0.999731774240         0.000000e+00
2.0837	0.999731781047         0.000000e+00
2.1038	0.999731787659         0.000000e+00
2.1239	0.999731794083         0.000000e+00
2.1440	0.999731800327         0.000000e+00
2.1641	0.999731806397         0.000000e+00
2.1842	0.999731812300         0.000000e+00
2.2043	0.999731818042         0.000000e+00
2.2244	0.999731823628         0.000000e+00
2.2446	0.999731829064         0.000000e+00
2.2647	0.999731834356         0.000000e+00
2.2848	0.999731839509         0.000000e+00
2.3049	0.999731844526         0.000000e+00
2.3250	0.999731849414         0.000000e+00
