0.3340	1.602803154391         1.562493e-06
0.3541	1.596830190604         2.915706e-07
0.3742	1.591955890057         6.199185e-08
0.3943	1.587913678259         2.676817e-08
0.4144	1.584515671932         1.741080e-08
0.4346	1.581625590276         1.466287e-08
0.4547	1.579142203642         1.240285e-08
0.4748	1.576988794367         9.889088e-09
0.4949	1.575106212276         7.122341e-09
0.5150	1.573448164805         6.416039e-09
0.5351	1.571977942791         6.451667e-09
0.5552	1.570666095035         6.471168e-09
0.5753	1.569488745444         6.474546e-09
0.5954	1.568426354778         6.461803e-09
0.6156	1.567462795969         6.432942e-09
0.6357	1.566584654336         6.387966e-09
0.6558	1.565780691597         6.326879e-09
0.6759	1.565041430814         6.635404e-09
0.6960	1.564358831756         7.056315e-09
0.7161	1.563726034641         7.490163e-09
0.7362	1.563137156126         7.936952e-09
0.7563	1.562587125624         8.396682e-09
0.7764	1.562071553006         8.869356e-09
0.7966	1.561586620951         9.354975e-09
0.8167	1.561128996790         9.853543e-09
0.8368	1.560695759886         1.036506e-08
0.8569	1.560284341474         1.088953e-08
0.8770	1.559892474573         1.142695e-08
0.8971	1.559518152060         1.197733e-08
0.9172	1.559159591422         1.254066e-08
0.9373	1.558815204997         1.311696e-08
0.9574	1.558483574722         1.370621e-08
0.9776	1.558163430651         1.430843e-08
0.9977	1.557853632577         1.492362e-08
1.0178	1.557553154285         1.555177e-08
1.0379	1.557261069988         1.619289e-08
1.0580	1.556976542617         1.684698e-08
1.0781	1.556698813683         1.786771e-08
1.0982	1.556427194457         1.895451e-08
1.1183	1.556161058300         2.006908e-08
1.1384	1.555899833948         2.121141e-08
1.1586	1.555642999640         2.238153e-08
1.1787	1.555390077953         2.357943e-08
1.1988	1.555140631258         2.480514e-08
1.2189	1.554894257712         2.605865e-08
1.2390	1.554650587712         2.733997e-08
1.2591	1.554409280745         2.864912e-08
1.2792	1.554170022603         2.998611e-08
1.2993	1.553932522893         3.135094e-08
1.3194	1.553696512820         3.274362e-08
1.3396	1.553461743208         3.416416e-08
1.3597	1.553227982728         3.561257e-08
1.3798	1.552995016306         3.708887e-08
1.3999	1.552762643693         3.859305e-08
1.4200	1.552530678186         4.012513e-08
1.4401	1.552298945463         4.168511e-08
1.4602	1.552067282542         4.327301e-08
1.4803	1.551835536835         4.488884e-08
1.5004	1.551603565290         4.653260e-08
1.5206	1.551371233621         4.820430e-08
1.5407	1.551138415595         6.747233e-08
1.5608	1.550904992400         1.002702e-07
1.5809	1.550670852056         1.340996e-07
1.6010	1.550435888887         1.689714e-07
1.6211	1.550200003036         2.048963e-07
1.6412	1.549963100017         2.418856e-07
1.6613	1.549725090316         2.799505e-07
1.6814	1.549485889016         3.191027e-07
1.7016	1.549245415454         3.593538e-07
1.7217	1.549003592915         4.007158e-07
1.7418	1.548760348338         4.432010e-07
1.7619	1.548515612053         4.868217e-07
1.7820	1.548269317539         5.315906e-07
1.8021	1.548021401201         5.775206e-07
1.8222	1.547771802156         6.246248e-07
1.8423	1.547520462048         6.729168e-07
1.8624	1.547267324868         7.224101e-07
1.8826	1.547012336790         7.731187e-07
1.9027	1.546755446021         8.250568e-07
1.9228	1.546496602656         8.782390e-07
1.9429	1.546235758551         9.326799e-07
1.9630	1.545972867201         9.883949e-07
1.9831	1.545707883623         1.045399e-06
2.0032	1.545440764258         1.103708e-06
2.0233	1.545171466864         1.163339e-06
2.0434	1.544899950433         1.224307e-06
2.0636	1.544626175099         1.286630e-06
2.0837	1.544350102064         1.350323e-06
2.1038	1.544071693518         1.415406e-06
2.1239	1.543790912573         1.481896e-06
2.1440	1.543507723195         1.549810e-06
2.1641	1.543222090147         1.619168e-06
2.1842	1.542933978926         1.689989e-06
2.2043	1.542643355712         1.762293e-06
2.2244	1.542350187318         1.836098e-06
2.2446	1.542054441142         1.911426e-06
2.2647	1.541756085118         1.988298e-06
2.2848	1.541455087680         2.066734e-06
2.3049	1.541151417718         2.146758e-06
2.3250	1.540845044542         2.228390e-06
