0.1200	1.804996037942         7.647087e-10
0.1423	1.608328077728         9.066433e-10
0.1645	1.541538572623         1.048578e-09
0.1868	1.508022054201         1.190512e-09
0.2091	1.488114458364         1.332447e-09
0.2314	1.475090837889         1.474382e-09
0.2536	1.466010884675         1.616316e-09
0.2759	1.459384974693         1.758251e-09
0.2982	1.454379658594         1.900185e-09
0.3205	1.450493833900         2.042120e-09
0.3427	1.447409245714         2.184054e-09
0.3650	1.444914821788         2.325989e-09
0.3873	1.442865561286         2.467924e-09
0.4095	1.441158897525         2.609858e-09
0.4318	1.439720463739         2.751793e-09
0.4541	1.438495183589         2.893727e-09
0.4764	1.437441508589         3.035662e-09
0.4986	1.436527584209         3.177596e-09
0.5209	1.435728635661         3.319531e-09
0.5432	1.435025146404         3.461465e-09
0.5655	1.434401564411         3.603400e-09
0.5877	1.433845367390         3.745335e-09
0.6100	1.433346376883         3.887269e-09
0.6323	1.432896247897         4.029204e-09
0.6545	1.432488084298         4.171138e-09
0.6768	1.432116145596         4.313073e-09
0.6991	1.431775621008         4.455007e-09
0.7214	1.431462453647         4.596942e-09
0.7436	1.431173202468         4.738877e-09
0.7659	1.430904932943         4.880811e-09
0.7882	1.430655129815         5.022746e-09
0.8105	1.430421626949         5.164680e-09
0.8327	1.430202550550         5.306615e-09
0.8550	1.429996272905         5.448549e-09
0.8773	1.429801374472         5.590484e-09
0.8995	1.429616612624         5.732419e-09
0.9218	1.429440895760         5.874353e-09
0.9441	1.429273261733         6.016288e-09
0.9664	1.429112859799         6.158222e-09
0.9886	1.428958935448         6.300157e-09
1.0109	1.428810817589         6.442091e-09
1.0332	1.428667907696         6.584026e-09
1.0555	1.428529670559         6.725961e-09
1.0777	1.428395626392         6.867895e-09
1.1000	1.428265344068         7.009830e-09
1.1223	1.428138435293         7.151764e-09
1.1445	1.428014549586         7.293699e-09
1.1668	1.427893369930         7.435633e-09
1.1891	1.427774608996         7.577568e-09
1.2114	1.427658005858         7.719503e-09
1.2336	1.427543323124         7.861437e-09
1.2559	1.427430344421         8.003372e-09
1.2782	1.427318872195         8.145306e-09
1.3005	1.427208725773         8.287241e-09
1.3227	1.427099739648         8.429175e-09
1.3450	1.426991761973         8.571110e-09
1.3673	1.426884653223         8.713044e-09
1.3895	1.426778285005         8.854979e-09
1.4118	1.426672539006         8.996914e-09
1.4341	1.426567306046         9.138848e-09
1.4564	1.426462485246         9.280783e-09
1.4786	1.426357983271         9.422717e-09
1.5009	1.426253713658         9.564652e-09
1.5232	1.426149596216         9.706586e-09
1.5455	1.426045556475         9.848521e-09
1.5677	1.425941525206         9.990456e-09
1.5900	1.425837437973         1.013239e-08
1.6123	1.425733234741         1.027432e-08
1.6345	1.425628859510         1.041626e-08
1.6568	1.425524259992         1.055819e-08
1.6791	1.425419387313         1.070013e-08
1.7014	1.425314195747         1.084206e-08
1.7236	1.425208642470         1.098400e-08
1.7459	1.425102687336         1.112593e-08
1.7682	1.424996292676         1.126787e-08
1.7905	1.424889423111         1.140980e-08
1.8127	1.424782045384         1.155174e-08
1.8350	1.424674128203         1.169367e-08
1.8573	1.424565642104         1.183560e-08
1.8795	1.424456559313         1.197754e-08
1.9018	1.424346853632         1.211947e-08
1.9241	1.424236500328         1.226141e-08
1.9464	1.424125476033         1.240334e-08
1.9686	1.424013758646         1.254528e-08
1.9909	1.423901327254         1.268721e-08
2.0132	1.423788162048         1.282915e-08
2.0355	1.423674244252         1.297108e-08
2.0577	1.423559556055         1.311302e-08
2.0800	1.423444080548         1.325495e-08
2.1023	1.423327801667         1.339689e-08
2.1245	1.423210704138         1.353882e-08
2.1468	1.423092773430         1.368075e-08
2.1691	1.422973995705         1.382269e-08
2.1914	1.422854357779         1.396462e-08
2.2136	1.422733847079         1.410656e-08
2.2359	1.422612451609         1.424849e-08
2.2582	1.422490159910         1.439043e-08
2.2805	1.422366961035         1.453236e-08
2.3027	1.422242844514         1.467430e-08
2.3250	1.422117800327         1.481623e-08
